asset_no,url,img_url,subject,type,region,transfer_price,transfer_rate,description,remark,information,total_review,contact_name,contact_phone,contact_email,valuation,release_time,address,category,trade_type,area,use_area,owner,located,use_type
ZCFC002461,http://www.cnassets.com/moreInformation/house/12/6067/0.html,1,三河市燕郊开发区汉王路东、本公司二区住宅用地北侧同忆首歌汇福苑8-2-013号房屋一套,房产,河北省,面议,[u'\u9762\u8bae'],"
	三河市燕郊开发区汉王路东、本公司二区住宅用地北侧同忆首歌汇福苑8-2-013号房屋一套。房屋建筑面积约为110.84平方米，此房于2010年08月15日办理丢失补证，原房屋所有权证号为三河市房权证燕字第067931号，填发日期2010年1月7日。拍卖保留价为282.64万元，竞买保证金为56万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市三河市,房产,,,,,三河市燕郊开发区汉王路东、本公司二区住宅用地北侧同忆首歌汇福苑,
ZCFC002466,http://www.cnassets.com/moreInformation/house/12/6072/0.html,1,文安县温馨花园1号楼东单301室房产一处,房产,河北省,面议,[u'\u9762\u8bae'],"
	文安县温馨花园1号楼东单301室房产一处。该房屋建筑物面积为147.83平方米，房权证号:文房权字第0004747号。拍卖保留价为49.78万元，竞买保证金10万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市文安县,房产,,,,,文安县温馨花园,
ZCFC002462,http://www.cnassets.com/moreInformation/house/12/6068/0.html,1,三河市燕郊开发区102国道南侧、汇福路东侧燕达新城二期A-2-2207室房屋,房产,河北省,面议,[u'\u9762\u8bae'],"
	三河市燕郊开发区102国道南侧、汇福路东侧燕达新城二期A-2-2207室房屋。建筑面积为125.99平方米，房屋产权证号为：燕字第174027。拍卖保留价为157.96万元，竞买保证金30万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市三河市,房产,,,,,三河市燕郊开发区102国道南侧、汇福路东侧燕达新城二期,
ZCFC002458,http://www.cnassets.com/moreInformation/house/12/6059/0.html,1,承德市双桥区华峰世纪城一期31号楼3单元601、701室房屋及26号地下室,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市双桥区华峰世纪城一期31号楼03-601、701室房屋及26号地下室。产权证号：承房权证双桥房证字第33713号，用途：住宅，建筑面积：211.98平方米，其中地下室为20.44平方米，拍卖保留价：132.6511万元，竞买保证金：15万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市双桥区,房产,,,,,承德市双桥区华峰世纪城一期,
ZCFC002467,http://www.cnassets.com/moreInformation/house/12/6073/0.html,1,位于文安县经济开发区大叩皂村廊坊羽坚建材有限公司房产及设备,房产,河北省,面议,[u'\u9762\u8bae'],"
	位于文安县经济开发区大叩皂村廊坊羽坚建材有限公司房产及设备。机器设备包括：3吨搅拌罐1台；6吨不绣钢反应釜2个；卧式搅拌机（在用）1台，卧式搅拌机（闲置）1台；水泥发泡生产线一条：纵横切割锯3台，搅拌机1台，封包机1台；搅拌机（闲置）1台；模具100个；锅炉1台。房产建筑物总面积约为2807.5平方米（南车间18间：建筑面积约为1020平方米；北车间18间：建筑面积约为1360平方米；办公室：建筑面积427.5平方米）。拍卖保留价202.26万元，竞买保证金为40万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市文安县,房产,,,,,文安县经济开发区大叩皂村,
ZCFC002459,http://www.cnassets.com/moreInformation/house/12/6060/0.html,1,承德市承德县下板城镇承栗路西侧山水御园39-1-302室,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市承德县下板城镇承栗路西侧山水御园39-1-302室。建筑面积：158.18平方米。拍卖保留价：52.5158万元，竞买保证金：6万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市承德县,房产,,,,,承德市承德县下板城镇承栗路西侧山水御园,
ZCFC002465,http://www.cnassets.com/moreInformation/house/12/6071/0.html,1,文安县左各庄中心村中心花园5号楼2单元102室房产,房产,河北省,面议,[u'\u9762\u8bae'],"
	文安县左各庄中心村中心花园5号楼2单元102室房产一处。该房产建筑面积：132.6平方米，房产权证号为22886号。拍卖保留价为29.9970万元，竞买保证金4万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市文安县,房产,,,,,文安县左各庄中心村中心花园,文安县左各庄中心村中心花园
ZCFC002463,http://www.cnassets.com/moreInformation/house/12/6069/0.html,1,三河市燕郊开发区铁三局线桥处燕郊基地院内6-151室房屋一套,房产,河北省,面议,[u'\u9762\u8bae'],"
	三河市燕郊开发区铁三局线桥处燕郊基地院内6-151室房屋一套。建筑面积为65.1平方米，房产证号为燕字第001803号。拍卖保留价为84.2785万元，竞买保证金17万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市三河市,房产,,,,,三河市燕郊开发区铁三局线桥处燕郊基地院内,
ZCFC002460,http://www.cnassets.com/moreInformation/house/12/6061/0.html,1,承德市承德县下板城镇承栗路西侧山水御园3-4-202室,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市承德县下板城镇承栗路西侧山水御园3-4-202室。建筑面积：114.38平方米。拍卖保留价：39.3468万元，竞买保证金：4万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市承德县,房产,,,,,承德市承德县下板城镇承栗路西侧山水御园,
ZCFC002464,http://www.cnassets.com/moreInformation/house/12/6070/0.html,1,文安县西环路西原文王路北侧1幢4-402房产一处,房产,河北省,面议,[u'\u9762\u8bae'],"
	文安县西环路西原文王路北侧1幢4-402房产一处。建筑物面积约135.45平方米，房权证号:11482。拍卖保留价为34.87万元，竞买保证金7万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省廊坊市文安县,房产,,,,,文安县西环路西原文王路北侧,
ZCFC002455,http://www.cnassets.com/moreInformation/house/12/6055/0.html,1,承德市隆化县（景怡小区18家1单元201室）兴洲路西市场综合楼东单元201号,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市隆化县（景怡小区18家1单元201室）兴洲路西市场综合楼东单元201号。建筑面积：109平方米，拍卖保留价：36.5560万元，竞买保证金：4万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市隆化县,房产,,,,,承德市隆化县景怡小区,承德市隆化县景怡小区
ZCFC002456,http://www.cnassets.com/moreInformation/house/12/6056/0.html,1,承德市双桥区马市街油坊综合楼下厅1号商业用房,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市双桥区马市街油坊综合楼下厅1号商业用房。建筑面积：379.70平方米，拍卖保留价：399.9158万元，竞买保证金：40万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市双桥区,房产,,,,,承德市双桥区马市街油坊综合楼下厅,
ZCTF000427,http://www.cnassets.com/moreInformation/landHouse/12/6058/0.html,1,宽城满族自治县龙须门镇梁前院村涉案土地使用权及地上建筑物、构筑物、厂房,土地和房产,河北省,面议,[u'\u9762\u8bae'],"
	宽城满族自治县龙须门镇梁前院村涉案土地使用权及地上建筑物、构筑物、厂房。涉案土地使用权证号：宽龙国用（2011）第02-004号，使用权面积：2276平方米，使用权类型：出让，终止时间：2051年6月；涉案建筑物、厂房包括：冷库、三层办公宿舍楼、洗浴楼、简易房、彩钢房、变压器房等7项，建筑面积2490.94平方米，其中冷库、三层办公宿舍楼、洗浴楼已办理产权证，产权证号：宽房权证房登字第2013-931号，建筑面积：2297.09平方米；构筑物及其他设施共8项，包括水池、竹廊、竹亭、艺术大门楼等，建筑面积合计1770.9平方米。拍卖形式：整体拍卖，拍卖保留价：473.5323万元，竞买保证金:50万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,宽城满族自治县龙须门镇梁前院村,土地和房产,,宽城满族自治县龙须门镇梁前院村,宽城满族自治县龙须门镇梁前院村,,,宽城满族自治县龙须门镇梁前院村
ZCFC002452,http://www.cnassets.com/moreInformation/house/12/6051/0.html,1,兴隆县兴隆镇隆城国际13号楼3单元802室房屋,房产,河北省,面议,[u'\u9762\u8bae'],"
	兴隆县兴隆镇隆城国际13号楼3单元802室房屋。建筑面积：91.49平方米，拍卖保留价：49.93万元，竞买保证金：5万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市兴隆县,房产,,,,,兴隆县兴隆镇隆城国际,
ZCFC002451,http://www.cnassets.com/moreInformation/house/12/6050/0.html,1,兴隆县兴隆镇天马小区9号楼402室房屋,房产,河北省,面议,[u'\u9762\u8bae'],"
	兴隆县兴隆镇天马小区9号楼402室房屋。房产证号：00946号，建筑面积：134平方米，拍卖保留价：56.59万元，竞买保证金：6万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市兴隆县,房产,,,,,兴隆县兴隆镇天马小区,兴隆县兴隆镇天马小区
ZCFC002457,http://www.cnassets.com/moreInformation/house/12/6057/0.html,1,承德市承德县下板城镇金牛华府住宅楼3号商业房,房产,河北省,面议,[u'\u9762\u8bae'],"
	承德市承德县下板城镇金牛华府住宅楼3号商业房。建筑面积：358.09平方米，其中一层为134.87平方米，二层为223.22平方米，用途：商业，拍卖保留价：340.19万元，竞买保证金：35万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市承德县,房产,,,,,承德市承德县下板城镇金牛华府住宅楼,承德市承德县下板城镇金牛华府住宅楼
ZCFC002453,http://www.cnassets.com/moreInformation/house/12/6052/0.html,1,承德市兴隆县兴隆镇四套涉案房产,房产,河北省,面议,[u'\u9762\u8bae'],"
	1、位于兴隆县兴隆镇大友经济开发区启兴公司家属楼1幢1号涉案房产（产权证号：兴房权证兴隆镇字第003260号）。建筑面积：198平方米，规划用途：办公，拍卖保留价：179.07万元，竞买保证金：18万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省承德市兴隆县,房产,,,,,兴隆县兴隆镇大友经济开发区启兴公司家属楼,兴隆县兴隆镇大友经济开发区启兴公司家属楼
ZCFC002450,http://www.cnassets.com/moreInformation/house/12/6047/0.html,1,河北省枣强县王均村南涉案房地产,房产,河北省,面议,[u'\u9762\u8bae'],"
	河北省枣强县郑昔路东侧王均村南涉案土地使用权及地上房产。土地证号：枣国用（2006）第14号，土地面积：33946.24平方米；房产证号：枣房权证王均乡字第13046号，建筑面积：5578.28平方米。拍卖形式：整体拍卖，拍卖保留价:586.590185万元，竞买保证金:60万元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省衡水市枣强县,房产,,,,,河北省枣强县郑昔路东侧王均村南,河北省枣强县郑昔路东侧王均村南
ZCTD000139,http://www.cnassets.com/moreInformation/land/12/6046/0.html,1,秦皇岛市昌黎县草粮屯村205国道南侧涉案土地,土地,河北省,面议,[u'\u9762\u8bae'],,,,0,,,,面议,2017.01.05,秦皇岛市昌黎县草粮屯村,土地,,秦皇岛市昌黎县草粮屯村,秦皇岛市昌黎县草粮屯村,,,
ZCFC002454,http://www.cnassets.com/moreInformation/house/12/6054/0.html,1,邢台市桥东区中兴东大街99号房产、邢台市桥东区新华北路天一城国际商业中心B座房产、邢台市桥东区新华南路69号甜橙商住公寓房产、沙河市赞南路东段南侧翡翠城房产,房产,河北省,面议,[u'\u9762\u8bae'],"
	一、邢台市桥东区中兴东大街99号7号楼11层至12层4单元1102房产（邢房权证桥东字第249370号），根据评估报告显示，房屋建筑面积218.32平方米，拍卖保留价879120元，竞买保证金90000元。
",声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,面议,2017.01.05,河北省邢台市桥东区,房产,,,,,邢台市桥东区中兴东大街,
ZCFC002446,http://www.cnassets.com/moreInformation/house/12/6034/0.html,1,成都市高新区紫薇东路6号1层房产转让,房产,四川省,136.10万元,[u'136.10\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,136.10,2017.01.04,四川省成都市,房产,,121.3,121.3,,,坐落位置：  成都市高新区紫薇东路6号1层  
